Gmt time,Open,High,Low,Close,Volume
03.04.2023 17:20:00.000,132.499,132.507,132.495,132.501,0.0002626500000000001
03.04.2023 17:21:00.000,132.502,132.517,132.492,132.494,0.0003953199999999994
03.04.2023 17:22:00.000,132.496,132.506,132.488,132.494,0.00036944999999999963
03.04.2023 17:23:00.000,132.492,132.496,132.486,132.495,0.0003637499999999996
03.04.2023 17:24:00.000,132.495,132.504,132.495,132.503,0.00012285000000000009
03.04.2023 17:25:00.000,132.503,132.503,132.482,132.489,0.0003849099999999997
03.04.2023 17:26:00.000,132.486,132.486,132.476,132.479,0.00022860000000000008
03.04.2023 17:27:00.000,132.478,132.483,132.476,132.479,0.00026805000000000004
03.04.2023 17:28:00.000,132.480,132.486,132.465,132.469,0.0002960799999999999
03.04.2023 17:29:00.000,132.468,132.486,132.468,132.479,0.00032927999999999967
03.04.2023 17:30:00.000,132.480,132.484,132.465,132.474,0.0003760299999999998
03.04.2023 17:31:00.000,132.473,132.484,132.466,132.467,0.00029737
03.04.2023 17:32:00.000,132.467,132.468,132.455,132.459,0.0002350500000000002
03.04.2023 17:33:00.000,132.459,132.468,132.457,132.459,0.00029577999999999994
03.04.2023 17:34:00.000,132.460,132.461,132.434,132.444,0.00037634999999999974
03.04.2023 17:35:00.000,132.444,132.460,132.442,132.458,0.00023784000000000015
03.04.2023 17:36:00.000,132.460,132.473,132.459,132.462,0.0002724199999999997
03.04.2023 17:37:00.000,132.462,132.471,132.459,132.459,0.00012180000000000011
03.04.2023 17:38:00.000,132.460,132.465,132.452,132.452,0.0001404700000000001
03.04.2023 17:39:00.000,132.452,132.454,132.438,132.439,0.0003245799999999999
03.04.2023 17:40:00.000,132.438,132.443,132.431,132.441,0.0002818000000000001
03.04.2023 17:41:00.000,132.441,132.441,132.400,132.405,0.00040838999999999974
03.04.2023 17:42:00.000,132.404,132.414,132.379,132.380,0.00046219999999999974
03.04.2023 17:43:00.000,132.379,132.380,132.363,132.373,0.0002334700000000002
03.04.2023 17:44:00.000,132.372,132.381,132.371,132.381,0.00025230000000000006
03.04.2023 17:45:00.000,132.381,132.400,132.377,132.398,0.00020808000000000014
03.04.2023 17:46:00.000,132.400,132.414,132.398,132.411,0.00020880000000000014
03.04.2023 17:47:00.000,132.412,132.429,132.412,132.419,0.00039239999999999983
03.04.2023 17:48:00.000,132.420,132.427,132.411,132.415,0.0003488999999999998
03.04.2023 17:49:00.000,132.414,132.425,132.414,132.425,0.00013974000000000007
03.04.2023 17:50:00.000,132.425,132.442,132.424,132.425,0.00034889999999999964
03.04.2023 17:51:00.000,132.425,132.433,132.424,132.432,0.0002877
03.04.2023 17:52:00.000,132.433,132.443,132.432,132.442,0.00035339999999999986
03.04.2023 17:53:00.000,132.442,132.444,132.435,132.435,0.00015270000000000003
03.04.2023 17:54:00.000,132.436,132.447,132.435,132.445,0.00019875000000000006
03.04.2023 17:55:00.000,132.445,132.482,132.443,132.470,0.0003267099999999996
