Gmt time,Open,High,Low,Close,Volume
27.03.2023 18:40:00.000,1.07938,1.07943,1.07927,1.07929,158.17
27.03.2023 18:41:00.000,1.07927,1.07934,1.07926,1.07929,334.14
27.03.2023 18:42:00.000,1.07928,1.07944,1.07927,1.07943,173.15
27.03.2023 18:43:00.000,1.07943,1.07945,1.07937,1.07945,96.46
27.03.2023 18:44:00.000,1.07945,1.07950,1.07942,1.07943,88.83
27.03.2023 18:45:00.000,1.07943,1.07954,1.07943,1.07950,93.42
27.03.2023 18:46:00.000,1.07952,1.07954,1.07934,1.07934,206.64
27.03.2023 18:47:00.000,1.07937,1.07937,1.07927,1.07928,92.07
27.03.2023 18:48:00.000,1.07928,1.07929,1.07924,1.07929,142.56
27.03.2023 18:49:00.000,1.07929,1.07933,1.07923,1.07932,217.42
27.03.2023 18:50:00.000,1.07933,1.07946,1.07933,1.07939,210.7
27.03.2023 18:51:00.000,1.07938,1.07948,1.07938,1.07948,86.31
27.03.2023 18:52:00.000,1.07949,1.07953,1.07948,1.07950,91.44
27.03.2023 18:53:00.000,1.07953,1.07954,1.07949,1.07949,80.13
27.03.2023 18:54:00.000,1.07948,1.07950,1.07945,1.07949,74.52
27.03.2023 18:55:00.000,1.07948,1.07955,1.07947,1.07948,107.55
27.03.2023 18:56:00.000,1.07947,1.07948,1.07937,1.07941,100.1
27.03.2023 18:57:00.000,1.07940,1.07951,1.07940,1.07951,55.53
27.03.2023 18:58:00.000,1.07950,1.07961,1.07947,1.07954,73.86
27.03.2023 18:59:00.000,1.07954,1.07957,1.07946,1.07957,191.19
27.03.2023 19:00:00.000,1.07957,1.07968,1.07954,1.07968,68.46
27.03.2023 19:01:00.000,1.07969,1.07981,1.07968,1.07975,126.87
27.03.2023 19:02:00.000,1.07975,1.07975,1.07963,1.07968,263.16
27.03.2023 19:03:00.000,1.07969,1.07986,1.07969,1.07982,87.09
27.03.2023 19:04:00.000,1.07981,1.07982,1.07974,1.07974,151.33
27.03.2023 19:05:00.000,1.07974,1.07975,1.07965,1.07966,82.08
27.03.2023 19:06:00.000,1.07967,1.07969,1.07958,1.07964,182.88
27.03.2023 19:07:00.000,1.07964,1.07966,1.07954,1.07958,171.55
27.03.2023 19:08:00.000,1.07959,1.07969,1.07958,1.07962,154.62
27.03.2023 19:09:00.000,1.07962,1.07962,1.07945,1.07945,80.91
27.03.2023 19:10:00.000,1.07949,1.07958,1.07947,1.07954,110.11
27.03.2023 19:11:00.000,1.07953,1.07960,1.07953,1.07959,118.09
27.03.2023 19:12:00.000,1.07959,1.07959,1.07948,1.07958,126.36
27.03.2023 19:13:00.000,1.07958,1.07964,1.07957,1.07963,168.21
27.03.2023 19:14:00.000,1.07963,1.07963,1.07958,1.07960,117.63
27.03.2023 19:15:00.000,1.07960,1.07960,1.07953,1.07954,155.97
27.03.2023 19:16:00.000,1.07953,1.07960,1.07953,1.07959,99.72
27.03.2023 19:17:00.000,1.07960,1.07965,1.07960,1.07964,64.08
27.03.2023 19:18:00.000,1.07965,1.07968,1.07963,1.07967,107.73
27.03.2023 19:19:00.000,1.07966,1.07967,1.07962,1.07963,24.48
27.03.2023 19:20:00.000,1.07963,1.07963,1.07954,1.07954,109.08
27.03.2023 19:21:00.000,1.07955,1.07956,1.07954,1.07954,78.48
27.03.2023 19:22:00.000,1.07954,1.07959,1.07952,1.07953,102.42
27.03.2023 19:23:00.000,1.07952,1.07957,1.07949,1.07951,131.22
27.03.2023 19:24:00.000,1.07952,1.07957,1.07952,1.07954,85.59
27.03.2023 19:25:00.000,1.07952,1.07952,1.07944,1.07948,99
27.03.2023 19:26:00.000,1.07947,1.07953,1.07946,1.07951,81.09
27.03.2023 19:27:00.000,1.07950,1.07956,1.07950,1.07953,130.86
27.03.2023 19:28:00.000,1.07954,1.07957,1.07954,1.07955,99.9
27.03.2023 19:29:00.000,1.07955,1.07955,1.07948,1.07950,148.59
